geoid,NAME,Year,Population,geo_type
5000577125,"Waterford town, Caledonia County, Vermont",1920,574,town
5000577125,"Waterford town, Caledonia County, Vermont",1930,712,town
5000577125,"Waterford town, Caledonia County, Vermont",1940,498,town
5000577125,"Waterford town, Caledonia County, Vermont",1950,468,town
5000577125,"Waterford town, Caledonia County, Vermont",1960,460,town
5000577125,"Waterford town, Caledonia County, Vermont",1970,586,town
5000577125,"Waterford town, Caledonia County, Vermont",1980,882,town
5000577125,"Waterford town, Caledonia County, Vermont",1990,1190,town
5000577125,"Waterford town, Caledonia County, Vermont",2000,1104,town
5000577125,"Waterford town, Caledonia County, Vermont",2010,1280,town
5000577125,"Waterford town, Caledonia County, Vermont",2020,1268,town
5001577425,"Waterville town, Lamoille County, Vermont",1791,0,town
5001577425,"Waterville town, Lamoille County, Vermont",1800,0,town
5001577425,"Waterville town, Lamoille County, Vermont",1810,0,town
5001577425,"Waterville town, Lamoille County, Vermont",1820,0,town
5001577425,"Waterville town, Lamoille County, Vermont",1830,488,town
5001577425,"Waterville town, Lamoille County, Vermont",1840,610,town
5001577425,"Waterville town, Lamoille County, Vermont",1850,753,town
5001577425,"Waterville town, Lamoille County, Vermont",1860,747,town
5001577425,"Waterville town, Lamoille County, Vermont",1870,574,town
5001577425,"Waterville town, Lamoille County, Vermont",1880,547,town
5001577425,"Waterville town, Lamoille County, Vermont",1890,577,town
5001577425,"Waterville town, Lamoille County, Vermont",1900,529,town
5001577425,"Waterville town, Lamoille County, Vermont",1910,485,town
5001577425,"Waterville town, Lamoille County, Vermont",1920,469,town
5001577425,"Waterville town, Lamoille County, Vermont",1930,307,town
5001577425,"Waterville town, Lamoille County, Vermont",1940,386,town
5001577425,"Waterville town, Lamoille County, Vermont",1950,409,town
5001577425,"Waterville town, Lamoille County, Vermont",1960,332,town
5001577425,"Waterville town, Lamoille County, Vermont",1970,397,town
5001577425,"Waterville town, Lamoille County, Vermont",1980,470,town
5001577425,"Waterville town, Lamoille County, Vermont",1990,532,town
5001577425,"Waterville town, Lamoille County, Vermont",2000,697,town
5001577425,"Waterville town, Lamoille County, Vermont",2010,673,town
5001577425,"Waterville town, Lamoille County, Vermont",2020,686,town
5002777500,"Weathersfield town, Windsor County, Vermont",1791,1146,town
5002777500,"Weathersfield town, Windsor County, Vermont",1800,1944,town
5002777500,"Weathersfield town, Windsor County, Vermont",1810,2115,town
5002777500,"Weathersfield town, Windsor County, Vermont",1820,2301,town
5002777500,"Weathersfield town, Windsor County, Vermont",1830,2213,town
5002777500,"Weathersfield town, Windsor County, Vermont",1840,2081,town
5002777500,"Weathersfield town, Windsor County, Vermont",1850,1851,town
5002777500,"Weathersfield town, Windsor County, Vermont",1860,1766,town
5002777500,"Weathersfield town, Windsor County, Vermont",1870,1557,town
5002777500,"Weathersfield town, Windsor County, Vermont",1880,1354,town
5002777500,"Weathersfield town, Windsor County, Vermont",1890,1174,town
5002777500,"Weathersfield town, Windsor County, Vermont",1900,1089,town
5002777500,"Weathersfield town, Windsor County, Vermont",1910,1092,town
5002777500,"Weathersfield town, Windsor County, Vermont",1920,1087,town
5002777500,"Weathersfield town, Windsor County, Vermont",1930,1156,town
5002777500,"Weathersfield town, Windsor County, Vermont",1940,1075,town
5002777500,"Weathersfield town, Windsor County, Vermont",1950,1288,town
5002777500,"Weathersfield town, Windsor County, Vermont",1960,1254,town
5002777500,"Weathersfield town, Windsor County, Vermont",1970,2040,town
5002777500,"Weathersfield town, Windsor County, Vermont",1980,2534,town
5002777500,"Weathersfield town, Windsor County, Vermont",1990,2674,town
5002777500,"Weathersfield town, Windsor County, Vermont",2000,2788,town
5002777500,"Weathersfield town, Windsor County, Vermont",2010,2825,town
5002777500,"Weathersfield town, Windsor County, Vermont",2020,2842,town
5002177950,"Wells town, Rutland County, Vermont",1791,620,town
5002177950,"Wells town, Rutland County, Vermont",1800,978,town
5002177950,"Wells town, Rutland County, Vermont",1810,1040,town
5002177950,"Wells town, Rutland County, Vermont",1820,986,town
5002177950,"Wells town, Rutland County, Vermont",1830,880,town
5002177950,"Wells town, Rutland County, Vermont",1840,740,town
5002177950,"Wells town, Rutland County, Vermont",1850,804,town
5002177950,"Wells town, Rutland County, Vermont",1860,642,town
5002177950,"Wells town, Rutland County, Vermont",1870,483,town
5002177950,"Wells town, Rutland County, Vermont",1880,665,town
5002177950,"Wells town, Rutland County, Vermont",1890,621,town
5002177950,"Wells town, Rutland County, Vermont",1900,606,town
5002177950,"Wells town, Rutland County, Vermont",1910,569,town
5002177950,"Wells town, Rutland County, Vermont",1920,521,town
5002177950,"Wells town, Rutland County, Vermont",1930,515,town
5002177950,"Wells town, Rutland County, Vermont",1940,420,town
5002177950,"Wells town, Rutland County, Vermont",1950,487,town
5002177950,"Wells town, Rutland County, Vermont",1960,419,town
5002177950,"Wells town, Rutland County, Vermont",1970,560,town
5002177950,"Wells town, Rutland County, Vermont",1980,815,town
5002177950,"Wells town, Rutland County, Vermont",1990,902,town
5002177950,"Wells town, Rutland County, Vermont",2000,1121,town
5002177950,"Wells town, Rutland County, Vermont",2010,1150,town
5002177950,"Wells town, Rutland County, Vermont",2020,1214,town
5001779975,"West Fairlee town, Orange County, Vermont",1791,0,town
5001779975,"West Fairlee town, Orange County, Vermont",1800,391,town
5001779975,"West Fairlee town, Orange County, Vermont",1810,983,town
5001779975,"West Fairlee town, Orange County, Vermont",1820,1143,town
5001779975,"West Fairlee town, Orange County, Vermont",1830,841,town
5001779975,"West Fairlee town, Orange County, Vermont",1840,824,town
5001779975,"West Fairlee town, Orange County, Vermont",1850,696,town
5001779975,"West Fairlee town, Orange County, Vermont",1860,830,town
5001779975,"West Fairlee town, Orange County, Vermont",1870,833,town
5001779975,"West Fairlee town, Orange County, Vermont",1880,1038,town
5001779975,"West Fairlee town, Orange County, Vermont",1890,561,town
5001779975,"West Fairlee town, Orange County, Vermont",1900,531,town
5001779975,"West Fairlee town, Orange County, Vermont",1910,446,town
5001779975,"West Fairlee town, Orange County, Vermont",1920,387,town
5001779975,"West Fairlee town, Orange County, Vermont",1930,405,town
5001779975,"West Fairlee town, Orange County, Vermont",1940,428,town
5001779975,"West Fairlee town, Orange County, Vermont",1950,363,town
5001779975,"West Fairlee town, Orange County, Vermont",1960,333,town
5001779975,"West Fairlee town, Orange County, Vermont",1970,337,town
5001779975,"West Fairlee town, Orange County, Vermont",1980,427,town
5001779975,"West Fairlee town, Orange County, Vermont",1990,633,town
5001779975,"West Fairlee town, Orange County, Vermont",2000,726,town
5001779975,"West Fairlee town, Orange County, Vermont",2010,652,town
5001779975,"West Fairlee town, Orange County, Vermont",2020,621,town
5002180875,"West Haven town, Rutland County, Vermont",1791,0,town
5002180875,"West Haven town, Rutland County, Vermont",1800,430,town
5002180875,"West Haven town, Rutland County, Vermont",1810,679,town
5002180875,"West Haven town, Rutland County, Vermont",1820,684,town
5002180875,"West Haven town, Rutland County, Vermont",1830,724,town
5002180875,"West Haven town, Rutland County, Vermont",1840,774,town
5002180875,"West Haven town, Rutland County, Vermont",1850,718,town
5002180875,"West Haven town, Rutland County, Vermont",1860,580,town
5002180875,"West Haven town, Rutland County, Vermont",1870,713,town
5002180875,"West Haven town, Rutland County, Vermont",1880,492,town
5002180875,"West Haven town, Rutland County, Vermont",1890,412,town
5002180875,"West Haven town, Rutland County, Vermont",1900,355,town
5002180875,"West Haven town, Rutland County, Vermont",1910,363,town
5002180875,"West Haven town, Rutland County, Vermont",1920,343,town
5002180875,"West Haven town, Rutland County, Vermont",1930,280,town
5002180875,"West Haven town, Rutland County, Vermont",1940,302,town
5002180875,"West Haven town, Rutland County, Vermont",1950,232,town
5002180875,"West Haven town, Rutland County, Vermont",1960,220,town
5002180875,"West Haven town, Rutland County, Vermont",1970,240,town
5002180875,"West Haven town, Rutland County, Vermont",1980,253,town
5002180875,"West Haven town, Rutland County, Vermont",1990,273,town
5002180875,"West Haven town, Rutland County, Vermont",2000,278,town
5002180875,"West Haven town, Rutland County, Vermont",2010,264,town
5002180875,"West Haven town, Rutland County, Vermont",2020,239,town
5002182300,"West Rutland town, Rutland County, Vermont",1791,0,town
5002182300,"West Rutland town, Rutland County, Vermont",1800,0,town
5002182300,"West Rutland town, Rutland County, Vermont",1810,0,town
5002182300,"West Rutland town, Rutland County, Vermont",1820,0,town
5002182300,"West Rutland town, Rutland County, Vermont",1830,0,town
5002182300,"West Rutland town, Rutland County, Vermont",1840,0,town
5002182300,"West Rutland town, Rutland County, Vermont",1850,0,town
5002182300,"West Rutland town, Rutland County, Vermont",1860,0,town
5002182300,"West Rutland town, Rutland County, Vermont",1870,0,town
5002182300,"West Rutland town, Rutland County, Vermont",1880,0,town
5002182300,"West Rutland town, Rutland County, Vermont",1890,3680,town
5002182300,"West Rutland town, Rutland County, Vermont",1900,2914,town
5002182300,"West Rutland town, Rutland County, Vermont",1910,3427,town
5002182300,"West Rutland town, Rutland County, Vermont",1920,3391,town
5002182300,"West Rutland town, Rutland County, Vermont",1930,3421,town
5002182300,"West Rutland town, Rutland County, Vermont",1940,2922,town
5002182300,"West Rutland town, Rutland County, Vermont",1950,2487,town
5002182300,"West Rutland town, Rutland County, Vermont",1960,2302,town
5002182300,"West Rutland town, Rutland County, Vermont",1970,2381,town
5002182300,"West Rutland town, Rutland County, Vermont",1980,2351,town
5002182300,"West Rutland town, Rutland County, Vermont",1990,2448,town
5002182300,"West Rutland town, Rutland County, Vermont",2000,2535,town
5002182300,"West Rutland town, Rutland County, Vermont",2010,2326,town
5002182300,"West Rutland town, Rutland County, Vermont",2020,2214,town
5002783050,"West Windsor town, Windsor County, Vermont",1791,0,town
5002783050,"West Windsor town, Windsor County, Vermont",1800,0,town
5002783050,"West Windsor town, Windsor County, Vermont",1810,0,town
5002783050,"West Windsor town, Windsor County, Vermont",1820,0,town
5002783050,"West Windsor town, Windsor County, Vermont",1830,0,town
5002783050,"West Windsor town, Windsor County, Vermont",1840,0,town
5002783050,"West Windsor town, Windsor County, Vermont",1850,1002,town
5002783050,"West Windsor town, Windsor County, Vermont",1860,924,town
5002783050,"West Windsor town, Windsor County, Vermont",1870,708,town
5002783050,"West Windsor town, Windsor County, Vermont",1880,690,town
5002783050,"West Windsor town, Windsor County, Vermont",1890,570,town
5002783050,"West Windsor town, Windsor County, Vermont",1900,513,town
5002783050,"West Windsor town, Windsor County, Vermont",1910,569,town
5002783050,"West Windsor town, Windsor County, Vermont",1920,514,town
5002783050,"West Windsor town, Windsor County, Vermont",1930,512,town
5002783050,"West Windsor town, Windsor County, Vermont",1940,494,town
5002783050,"West Windsor town, Windsor County, Vermont",1950,504,town
5002783050,"West Windsor town, Windsor County, Vermont",1960,539,town
5002783050,"West Windsor town, Windsor County, Vermont",1970,571,town
5002783050,"West Windsor town, Windsor County, Vermont",1980,763,town
5002783050,"West Windsor town, Windsor County, Vermont",1990,923,town
5002783050,"West Windsor town, Windsor County, Vermont",2000,1067,town
5002783050,"West Windsor town, Windsor County, Vermont",2010,1099,town
5002783050,"West Windsor town, Windsor County, Vermont",2020,1344,town
5001980200,"Westfield town, Orleans County, Vermont",1791,0,town
5001980200,"Westfield town, Orleans County, Vermont",1800,16,town
5001980200,"Westfield town, Orleans County, Vermont",1810,149,town
5001980200,"Westfield town, Orleans County, Vermont",1820,225,town
5001980200,"Westfield town, Orleans County, Vermont",1830,353,town
5001980200,"Westfield town, Orleans County, Vermont",1840,370,town
5001980200,"Westfield town, Orleans County, Vermont",1850,502,town
5001980200,"Westfield town, Orleans County, Vermont",1860,618,town
5001980200,"Westfield town, Orleans County, Vermont",1870,721,town
5001980200,"Westfield town, Orleans County, Vermont",1880,698,town
5001980200,"Westfield town, Orleans County, Vermont",1890,763,town
5001980200,"Westfield town, Orleans County, Vermont",1900,646,town
5001980200,"Westfield town, Orleans County, Vermont",1910,613,town
5001980200,"Westfield town, Orleans County, Vermont",1920,490,town
5001980200,"Westfield town, Orleans County, Vermont",1930,448,town
5001980200,"Westfield town, Orleans County, Vermont",1940,354,town
5001980200,"Westfield town, Orleans County, Vermont",1950,358,town
5001980200,"Westfield town, Orleans County, Vermont",1960,347,town
5001980200,"Westfield town, Orleans County, Vermont",1970,375,town
5001980200,"Westfield town, Orleans County, Vermont",1980,418,town
5001980200,"Westfield town, Orleans County, Vermont",1990,422,town
5001980200,"Westfield town, Orleans County, Vermont",2000,503,town
5001980200,"Westfield town, Orleans County, Vermont",2010,536,town
5001980200,"Westfield town, Orleans County, Vermont",2020,534,town
5000780350,"Westford town, Chittenden County, Vermont",1791,63,town
5000780350,"Westford town, Chittenden County, Vermont",1800,648,town
5000780350,"Westford town, Chittenden County, Vermont",1810,1107,town
5000780350,"Westford town, Chittenden County, Vermont",1820,1218,town
5000780350,"Westford town, Chittenden County, Vermont",1830,1290,town
5000780350,"Westford town, Chittenden County, Vermont",1840,1352,town
5000780350,"Westford town, Chittenden County, Vermont",1850,1458,town
5000780350,"Westford town, Chittenden County, Vermont",1860,1231,town
5000780350,"Westford town, Chittenden County, Vermont",1870,1237,town
5000780350,"Westford town, Chittenden County, Vermont",1880,1133,town
5000780350,"Westford town, Chittenden County, Vermont",1890,1033,town
5000780350,"Westford town, Chittenden County, Vermont",1900,888,town
5000780350,"Westford town, Chittenden County, Vermont",1910,854,town
5000780350,"Westford town, Chittenden County, Vermont",1920,706,town
5000780350,"Westford town, Chittenden County, Vermont",1930,698,town
5000780350,"Westford town, Chittenden County, Vermont",1940,698,town
5000780350,"Westford town, Chittenden County, Vermont",1950,685,town
5000780350,"Westford town, Chittenden County, Vermont",1960,680,town
5000780350,"Westford town, Chittenden County, Vermont",1970,991,town
5000780350,"Westford town, Chittenden County, Vermont",1980,1413,town
5000780350,"Westford town, Chittenden County, Vermont",1990,1740,town
5000780350,"Westford town, Chittenden County, Vermont",2000,2086,town
5000780350,"Westford town, Chittenden County, Vermont",2010,2029,town
5000780350,"Westford town, Chittenden County, Vermont",2020,2062,town
5002581400,"Westminster town, Windham County, Vermont",1791,1599,town
5002581400,"Westminster town, Windham County, Vermont",1800,1942,town
5002581400,"Westminster town, Windham County, Vermont",1810,1925,town
5002581400,"Westminster town, Windham County, Vermont",1820,1974,town
5002581400,"Westminster town, Windham County, Vermont",1830,1737,town
5002581400,"Westminster town, Windham County, Vermont",1840,1656,town
5002581400,"Westminster town, Windham County, Vermont",1850,1721,town
5002581400,"Westminster town, Windham County, Vermont",1860,1300,town
5002581400,"Westminster town, Windham County, Vermont",1870,1238,town
5002581400,"Westminster town, Windham County, Vermont",1880,1377,town
5002581400,"Westminster town, Windham County, Vermont",1890,1265,town
5002581400,"Westminster town, Windham County, Vermont",1900,1295,town
5002581400,"Westminster town, Windham County, Vermont",1910,1327,town
5002581400,"Westminster town, Windham County, Vermont",1920,1289,town
5002581400,"Westminster town, Windham County, Vermont",1930,1324,town
5002581400,"Westminster town, Windham County, Vermont",1940,1403,town
5002581400,"Westminster town, Windham County, Vermont",1950,1400,town
5002581400,"Westminster town, Windham County, Vermont",1960,1602,town
5002581400,"Westminster town, Windham County, Vermont",1970,1875,town
5002581400,"Westminster town, Windham County, Vermont",1980,2493,town
5002581400,"Westminster town, Windham County, Vermont",1990,3026,town
5002581400,"Westminster town, Windham County, Vermont",2000,3210,town
5002581400,"Westminster town, Windham County, Vermont",2010,3178,town
5002581400,"Westminster town, Windham County, Vermont",2020,3016,town
5001981700,"Westmore town, Orleans County, Vermont",1791,0,town
5001981700,"Westmore town, Orleans County, Vermont",1800,0,town
5001981700,"Westmore town, Orleans County, Vermont",1810,0,town
5001981700,"Westmore town, Orleans County, Vermont",1820,126,town
5001981700,"Westmore town, Orleans County, Vermont",1830,132,town
5001981700,"Westmore town, Orleans County, Vermont",1840,122,town
5001981700,"Westmore town, Orleans County, Vermont",1850,152,town
5001981700,"Westmore town, Orleans County, Vermont",1860,324,town
5001981700,"Westmore town, Orleans County, Vermont",1870,412,town
5001981700,"Westmore town, Orleans County, Vermont",1880,480,town
5001981700,"Westmore town, Orleans County, Vermont",1890,395,town
5001981700,"Westmore town, Orleans County, Vermont",1900,390,town
5001981700,"Westmore town, Orleans County, Vermont",1910,331,town
5001981700,"Westmore town, Orleans County, Vermont",1920,287,town
5001981700,"Westmore town, Orleans County, Vermont",1930,224,town
5001981700,"Westmore town, Orleans County, Vermont",1940,224,town
5001981700,"Westmore town, Orleans County, Vermont",1950,210,town
5001981700,"Westmore town, Orleans County, Vermont",1960,179,town
5001981700,"Westmore town, Orleans County, Vermont",1970,195,town
5001981700,"Westmore town, Orleans County, Vermont",1980,257,town
5001981700,"Westmore town, Orleans County, Vermont",1990,305,town
5001981700,"Westmore town, Orleans County, Vermont",2000,306,town
5001981700,"Westmore town, Orleans County, Vermont",2010,350,town
5001981700,"Westmore town, Orleans County, Vermont",2020,357,town
5002782000,"Weston town, Windsor County, Vermont",1791,0,town
5002782000,"Weston town, Windsor County, Vermont",1800,0,town
5002782000,"Weston town, Windsor County, Vermont",1810,629,town
5002782000,"Weston town, Windsor County, Vermont",1820,890,town
5002782000,"Weston town, Windsor County, Vermont",1830,972,town
5002782000,"Weston town, Windsor County, Vermont",1840,1032,town
5002782000,"Weston town, Windsor County, Vermont",1850,950,town
5002782000,"Weston town, Windsor County, Vermont",1860,932,town
5002782000,"Weston town, Windsor County, Vermont",1870,931,town
5002782000,"Weston town, Windsor County, Vermont",1880,987,town
5002782000,"Weston town, Windsor County, Vermont",1890,864,town
5002782000,"Weston town, Windsor County, Vermont",1900,756,town
5002782000,"Weston town, Windsor County, Vermont",1910,632,town
5002782000,"Weston town, Windsor County, Vermont",1920,436,town
5002782000,"Weston town, Windsor County, Vermont",1930,411,town
5002782000,"Weston town, Windsor County, Vermont",1940,457,town
5002782000,"Weston town, Windsor County, Vermont",1950,468,town
5002782000,"Weston town, Windsor County, Vermont",1960,442,town
5002782000,"Weston town, Windsor County, Vermont",1970,507,town
5002782000,"Weston town, Windsor County, Vermont",1980,627,town
5002782000,"Weston town, Windsor County, Vermont",1990,488,town
5002782000,"Weston town, Windsor County, Vermont",2000,630,town
5002782000,"Weston town, Windsor County, Vermont",2010,566,town
5002782000,"Weston town, Windsor County, Vermont",2020,623,town
5000183275,"Weybridge town, Addison County, Vermont",1791,174,town
5000183275,"Weybridge town, Addison County, Vermont",1800,502,town
5000183275,"Weybridge town, Addison County, Vermont",1810,750,town
5000183275,"Weybridge town, Addison County, Vermont",1820,714,town
5000183275,"Weybridge town, Addison County, Vermont",1830,850,town
5000183275,"Weybridge town, Addison County, Vermont",1840,797,town
5000183275,"Weybridge town, Addison County, Vermont",1850,804,town
5000183275,"Weybridge town, Addison County, Vermont",1860,667,town
5000183275,"Weybridge town, Addison County, Vermont",1870,627,town
5000183275,"Weybridge town, Addison County, Vermont",1880,608,town
5000183275,"Weybridge town, Addison County, Vermont",1890,543,town
5000183275,"Weybridge town, Addison County, Vermont",1900,518,town
5000183275,"Weybridge town, Addison County, Vermont",1910,494,town
5000183275,"Weybridge town, Addison County, Vermont",1920,438,town
5000183275,"Weybridge town, Addison County, Vermont",1930,418,town
5000183275,"Weybridge town, Addison County, Vermont",1940,385,town
5000183275,"Weybridge town, Addison County, Vermont",1950,402,town
5000183275,"Weybridge town, Addison County, Vermont",1960,430,town
5000183275,"Weybridge town, Addison County, Vermont",1970,618,town
5000183275,"Weybridge town, Addison County, Vermont",1980,667,town
5000183275,"Weybridge town, Addison County, Vermont",1990,749,town
5000183275,"Weybridge town, Addison County, Vermont",2000,824,town
5000183275,"Weybridge town, Addison County, Vermont",2010,833,town
5000183275,"Weybridge town, Addison County, Vermont",2020,814,town
5000583500,"Wheelock town, Caledonia County, Vermont",1791,33,town
5000583500,"Wheelock town, Caledonia County, Vermont",1800,568,town
5000583500,"Wheelock town, Caledonia County, Vermont",1810,963,town
5000583500,"Wheelock town, Caledonia County, Vermont",1820,906,town
5000583500,"Wheelock town, Caledonia County, Vermont",1830,834,town
5000583500,"Wheelock town, Caledonia County, Vermont",1840,881,town
5000583500,"Wheelock town, Caledonia County, Vermont",1850,855,town
5000583500,"Wheelock town, Caledonia County, Vermont",1860,832,town
5000583500,"Wheelock town, Caledonia County, Vermont",1870,822,town
5000583500,"Wheelock town, Caledonia County, Vermont",1880,829,town
5000583500,"Wheelock town, Caledonia County, Vermont",1890,596,town
5000583500,"Wheelock town, Caledonia County, Vermont",1900,567,town
5000583500,"Wheelock town, Caledonia County, Vermont",1910,500,town
5000583500,"Wheelock town, Caledonia County, Vermont",1920,526,town
5000583500,"Wheelock town, Caledonia County, Vermont",1930,412,town
5000583500,"Wheelock town, Caledonia County, Vermont",1940,293,town
5000583500,"Wheelock town, Caledonia County, Vermont",1950,287,town
5000583500,"Wheelock town, Caledonia County, Vermont",1960,246,town
5000583500,"Wheelock town, Caledonia County, Vermont",1970,238,town
5000583500,"Wheelock town, Caledonia County, Vermont",1980,444,town
5000583500,"Wheelock town, Caledonia County, Vermont",1990,481,town
5000583500,"Wheelock town, Caledonia County, Vermont",2000,621,town
5000583500,"Wheelock town, Caledonia County, Vermont",2010,811,town
5000583500,"Wheelock town, Caledonia County, Vermont",2020,759,town
5000183800,"Whiting town, Addison County, Vermont",1791,249,town
5000183800,"Whiting town, Addison County, Vermont",1800,404,town
5000183800,"Whiting town, Addison County, Vermont",1810,565,town
5000183800,"Whiting town, Addison County, Vermont",1820,609,town
5000183800,"Whiting town, Addison County, Vermont",1830,653,town
5000183800,"Whiting town, Addison County, Vermont",1840,659,town
5000183800,"Whiting town, Addison County, Vermont",1850,629,town
5000183800,"Whiting town, Addison County, Vermont",1860,542,town
5000183800,"Whiting town, Addison County, Vermont",1870,430,town
5000183800,"Whiting town, Addison County, Vermont",1880,455,town
5000183800,"Whiting town, Addison County, Vermont",1890,355,town
5000183800,"Whiting town, Addison County, Vermont",1900,361,town
5000183800,"Whiting town, Addison County, Vermont",1910,348,town
5000183800,"Whiting town, Addison County, Vermont",1920,302,town
5000183800,"Whiting town, Addison County, Vermont",1930,358,town
5000183800,"Whiting town, Addison County, Vermont",1940,312,town
5000183800,"Whiting town, Addison County, Vermont",1950,282,town
5000183800,"Whiting town, Addison County, Vermont",1960,304,town
5000183800,"Whiting town, Addison County, Vermont",1970,359,town
5000183800,"Whiting town, Addison County, Vermont",1980,379,town
5000183800,"Whiting town, Addison County, Vermont",1990,407,town
5000183800,"Whiting town, Addison County, Vermont",2000,380,town
5000183800,"Whiting town, Addison County, Vermont",2010,419,town
5000183800,"Whiting town, Addison County, Vermont",2020,405,town
5002583950,"Whitingham town, Windham County, Vermont",1791,442,town
5002583950,"Whitingham town, Windham County, Vermont",1800,868,town
5002583950,"Whitingham town, Windham County, Vermont",1810,1248,town
5002583950,"Whitingham town, Windham County, Vermont",1820,1397,town
5002583950,"Whitingham town, Windham County, Vermont",1830,1477,town
5002583950,"Whitingham town, Windham County, Vermont",1840,1391,town
5002583950,"Whitingham town, Windham County, Vermont",1850,1380,town
5002583950,"Whitingham town, Windham County, Vermont",1860,1372,town
5002583950,"Whitingham town, Windham County, Vermont",1870,1263,town
5002583950,"Whitingham town, Windham County, Vermont",1880,1240,town
5002583950,"Whitingham town, Windham County, Vermont",1890,1191,town
5002583950,"Whitingham town, Windham County, Vermont",1900,1042,town
5002583950,"Whitingham town, Windham County, Vermont",1910,969,town
5002583950,"Whitingham town, Windham County, Vermont",1920,811,town
5002583950,"Whitingham town, Windham County, Vermont",1930,734,town
5002583950,"Whitingham town, Windham County, Vermont",1940,789,town
5002583950,"Whitingham town, Windham County, Vermont",1950,816,town
5002583950,"Whitingham town, Windham County, Vermont",1960,838,town
5002583950,"Whitingham town, Windham County, Vermont",1970,1011,town
5002583950,"Whitingham town, Windham County, Vermont",1980,1043,town
5002583950,"Whitingham town, Windham County, Vermont",1990,1177,town
5002583950,"Whitingham town, Windham County, Vermont",2000,1298,town
5002583950,"Whitingham town, Windham County, Vermont",2010,1357,town
5002583950,"Whitingham town, Windham County, Vermont",2020,1344,town
5001784175,"Williamstown, Orange County, Vermont",1791,146,town
5001784175,"Williamstown, Orange County, Vermont",1800,839,town
5001784175,"Williamstown, Orange County, Vermont",1810,1353,town
5001784175,"Williamstown, Orange County, Vermont",1820,1481,town
5001784175,"Williamstown, Orange County, Vermont",1830,1487,town
5001784175,"Williamstown, Orange County, Vermont",1840,1620,town
5001784175,"Williamstown, Orange County, Vermont",1850,1452,town
5001784175,"Williamstown, Orange County, Vermont",1860,1377,town
5001784175,"Williamstown, Orange County, Vermont",1870,1236,town
5001784175,"Williamstown, Orange County, Vermont",1880,1038,town
5001784175,"Williamstown, Orange County, Vermont",1890,1188,town
5001784175,"Williamstown, Orange County, Vermont",1900,1610,town
5001784175,"Williamstown, Orange County, Vermont",1910,1726,town
5001784175,"Williamstown, Orange County, Vermont",1920,1526,town
5001784175,"Williamstown, Orange County, Vermont",1930,1609,town
5001784175,"Williamstown, Orange County, Vermont",1940,1477,town
5001784175,"Williamstown, Orange County, Vermont",1950,1600,town
5001784175,"Williamstown, Orange County, Vermont",1960,1553,town
5001784175,"Williamstown, Orange County, Vermont",1970,1822,town
5001784175,"Williamstown, Orange County, Vermont",1980,2284,town
5001784175,"Williamstown, Orange County, Vermont",1990,2839,town
5001784175,"Williamstown, Orange County, Vermont",2000,3225,town
5001784175,"Williamstown, Orange County, Vermont",2010,3389,town
5001784175,"Williamstown, Orange County, Vermont",2020,3515,town
5000784475,"Williston town, Chittenden County, Vermont",1791,469,town
5000784475,"Williston town, Chittenden County, Vermont",1800,836,town
5000784475,"Williston town, Chittenden County, Vermont",1810,1195,town
5000784475,"Williston town, Chittenden County, Vermont",1820,1538,town
5000784475,"Williston town, Chittenden County, Vermont",1830,1608,town
5000784475,"Williston town, Chittenden County, Vermont",1840,1554,town
5000784475,"Williston town, Chittenden County, Vermont",1850,1664,town
5000784475,"Williston town, Chittenden County, Vermont",1860,1472,town
5000784475,"Williston town, Chittenden County, Vermont",1870,1441,town
5000784475,"Williston town, Chittenden County, Vermont",1880,1342,town
5000784475,"Williston town, Chittenden County, Vermont",1890,1161,town
5000784475,"Williston town, Chittenden County, Vermont",1900,1176,town
5000784475,"Williston town, Chittenden County, Vermont",1910,1000,town
5000784475,"Williston town, Chittenden County, Vermont",1920,929,town
5000784475,"Williston town, Chittenden County, Vermont",1930,961,town
5000784475,"Williston town, Chittenden County, Vermont",1940,1021,town
5000784475,"Williston town, Chittenden County, Vermont",1950,1182,town
5000784475,"Williston town, Chittenden County, Vermont",1960,1484,town
5000784475,"Williston town, Chittenden County, Vermont",1970,3187,town
5000784475,"Williston town, Chittenden County, Vermont",1980,3843,town
5000784475,"Williston town, Chittenden County, Vermont",1990,4887,town
5000784475,"Williston town, Chittenden County, Vermont",2000,7650,town
5000784475,"Williston town, Chittenden County, Vermont",2010,8698,town
5000784475,"Williston town, Chittenden County, Vermont",2020,10103,town
5002584700,"Wilmington town, Windham County, Vermont",1791,645,town
5002584700,"Wilmington town, Windham County, Vermont",1800,1011,town
5002584700,"Wilmington town, Windham County, Vermont",1810,1193,town
5002584700,"Wilmington town, Windham County, Vermont",1820,1369,town
5002584700,"Wilmington town, Windham County, Vermont",1830,1367,town
5002584700,"Wilmington town, Windham County, Vermont",1840,1296,town
5002584700,"Wilmington town, Windham County, Vermont",1850,1372,town
5002584700,"Wilmington town, Windham County, Vermont",1860,1424,town
5002584700,"Wilmington town, Windham County, Vermont",1870,1246,town
5002584700,"Wilmington town, Windham County, Vermont",1880,1130,town
5002584700,"Wilmington town, Windham County, Vermont",1890,1106,town
5002584700,"Wilmington town, Windham County, Vermont",1900,1221,town
5002584700,"Wilmington town, Windham County, Vermont",1910,1229,town
5002584700,"Wilmington town, Windham County, Vermont",1920,1483,town
